datetime,val
2020-03-18 12:27:59,7.6875
2020-03-18 12:24:02,7.6875
2020-03-18 12:31:59,7.6875
2020-03-18 12:35:57,7.6875
2020-03-18 12:39:55,7.75
2020-03-18 12:43:53,7.75
2020-03-18 12:47:51,7.6875
2020-03-18 12:51:49,7.75
2020-03-18 12:55:46,7.6875
2020-03-18 12:59:44,7.6875
2020-03-18 13:03:43,7.6875
2020-03-18 13:15:34,7.6875
2020-03-18 13:07:40,7.6875
2020-03-18 13:11:37,7.6875
2020-03-18 13:11:37,7.6875
2020-03-18 13:11:37,7.6875
2020-03-18 13:19:43,7.75
2020-03-18 13:23:39,7.75
2020-03-18 13:27:36,7.75
2020-03-18 13:31:33,7.8125
2020-03-18 13:35:30,7.75
2020-03-18 13:39:27,7.8125
2020-03-18 13:43:23,7.8125
2020-03-18 13:47:20,7.8125
2020-03-18 13:51:16,7.75
2020-03-18 13:55:13,7.8125
2020-03-18 13:59:10,7.875
2020-03-18 14:03:06,7.875
2020-03-18 14:07:03,7.875
2020-03-18 14:11:00,7.9375
2020-03-18 14:14:56,7.9375
2020-03-18 14:18:53,7.9375
2020-03-18 14:22:50,7.9375
2020-03-18 14:26:46,7.9375
2020-03-18 14:30:44,7.9375
2020-03-18 14:34:40,7.9375
2020-03-18 14:38:37,7.9375
2020-03-18 14:42:34,7.9375
2020-03-18 14:46:30,7.9375
2020-03-18 14:50:27,7.9375
2020-03-18 14:54:24,7.9375
2020-03-18 14:58:21,7.8125
2020-03-18 15:02:17,7.75
2020-03-18 15:06:14,7.8125
2020-03-18 15:10:11,7.8125
2020-03-18 15:14:08,7.8125
2020-03-18 15:18:05,7.8125
2020-03-18 15:22:01,7.8125
2020-03-18 15:25:58,7.875
2020-03-18 15:29:55,7.9375
2020-03-18 15:33:51,7.9375
2020-03-18 15:37:48,8.0
2020-03-18 15:41:45,8.0
2020-03-18 15:45:42,8.0
2020-03-18 15:49:38,8.0
2020-03-18 15:53:35,8.0
2020-03-18 15:57:32,8.0
2020-03-18 20:47:00,12.375
2020-03-18 20:50:58,12.875
2020-03-18 20:54:56,12.8125
2020-03-18 20:58:53,13.375
2020-03-18 21:02:51,13.375
2020-03-18 21:10:45,13.625
2020-03-18 21:06:49,13.5625
2020-03-18 21:14:46,13.875
2020-03-18 21:18:44,14.1875
2020-03-18 21:22:41,14.1875
2020-03-18 21:26:40,13.6875
2020-03-18 21:30:37,13.8125
2020-03-18 21:34:35,13.875
