datetime,val
2020-03-18 09:13:45,7.5625
2020-03-18 09:17:43,7.5625
2020-03-18 09:21:41,7.5625
2020-03-18 09:25:39,7.5625
2020-03-18 09:29:37,7.5625
2020-03-18 09:33:35,7.625
2020-03-18 09:37:33,7.5625
2020-03-18 09:41:31,7.5625
2020-03-18 09:49:26,7.5
2020-03-18 09:45:29,7.5625
2020-03-18 09:53:26,7.5
2020-03-18 09:57:24,7.5
2020-03-18 10:01:22,7.5
2020-03-18 10:05:20,7.5625
2020-03-18 10:09:19,7.5625
2020-03-18 10:13:16,7.5625
2020-03-18 10:17:14,7.5625
2020-03-18 10:21:12,7.5625
2020-03-18 10:25:10,7.5625
2020-03-18 10:29:08,7.5625
2020-03-18 10:33:05,7.625
2020-03-18 10:37:03,7.6875
2020-03-18 10:41:00,7.6875
2020-03-18 10:44:59,7.6875
2020-03-18 10:48:57,7.6875
2020-03-18 10:52:54,7.6875
2020-03-18 10:56:53,7.6875
2020-03-18 11:00:51,7.6875
2020-03-18 11:04:48,7.6875
2020-03-18 11:08:45,7.6875
2020-03-18 11:12:44,7.75
2020-03-18 11:16:42,7.75
2020-03-18 11:20:40,7.75
2020-03-18 11:24:38,7.75
2020-03-18 11:28:36,7.75
2020-03-18 11:32:34,7.75
2020-03-18 11:36:30,7.75
2020-03-18 11:40:29,7.75
2020-03-18 11:44:26,7.6875
2020-03-18 11:48:24,7.6875
2020-03-18 11:52:23,7.6875
2020-03-18 11:56:21,7.625
2020-03-18 12:00:18,7.5625
2020-03-18 12:12:07,7.625
2020-03-18 12:16:05,7.5625
2020-03-18 12:20:03,7.625
2020-03-18 12:27:58,7.625
2020-03-18 12:24:01,7.625
2020-03-18 12:31:58,7.5625
2020-03-18 12:35:56,7.625
2020-03-18 12:39:54,7.625
2020-03-18 12:43:52,7.625
2020-03-18 12:47:50,7.625
2020-03-18 12:51:48,7.625
2020-03-18 12:55:45,7.625
2020-03-18 12:59:43,7.625
2020-03-18 13:03:42,7.5625
2020-03-18 13:15:33,7.625
2020-03-18 13:07:39,7.5625
2020-03-18 13:11:36,7.625
2020-03-18 13:19:42,7.625
2020-03-18 13:23:38,7.6875
2020-03-18 13:27:35,7.6875
2020-03-18 13:31:32,7.6875
2020-03-18 13:35:29,7.6875
2020-03-18 13:39:26,7.6875
2020-03-18 13:43:22,7.6875
2020-03-18 13:47:19,7.6875
2020-03-18 13:51:15,7.6875
2020-03-18 13:55:12,7.75
2020-03-18 13:59:09,7.75
2020-03-18 14:03:05,7.75
2020-03-18 14:07:02,7.75
2020-03-18 14:10:59,7.8125
2020-03-18 14:14:55,7.8125
2020-03-18 14:18:52,7.8125
2020-03-18 14:22:49,7.8125
2020-03-18 14:26:45,7.8125
2020-03-18 14:30:43,7.8125
2020-03-18 14:34:39,7.8125
2020-03-18 14:38:36,7.8125
2020-03-18 14:42:33,7.8125
2020-03-18 14:46:29,7.8125
2020-03-18 14:50:26,7.8125
2020-03-18 14:54:23,7.8125
2020-03-18 14:58:20,7.6875
2020-03-18 15:02:16,7.6875
2020-03-18 15:06:13,7.75
2020-03-18 15:10:10,7.75
2020-03-18 15:14:07,7.6875
2020-03-18 15:18:04,7.75
2020-03-18 15:22:00,7.75
2020-03-18 15:25:57,7.8125
2020-03-18 15:29:54,7.875
2020-03-18 15:33:50,7.875
2020-03-18 15:37:47,7.875
2020-03-18 15:41:44,7.875
2020-03-18 15:45:41,7.875
2020-03-18 15:49:37,7.875
2020-03-18 15:53:34,7.9375
2020-03-18 15:57:31,7.9375
2020-03-18 20:46:59,12.5625
2020-03-18 20:50:57,13.375
2020-03-18 20:54:55,13.3125
2020-03-18 20:58:52,14.125
2020-03-18 21:02:50,14.1875
2020-03-18 21:10:44,14.6875
2020-03-18 21:06:48,14.4375
2020-03-18 21:14:45,14.8125
2020-03-18 21:18:43,15.125
2020-03-18 21:22:40,15.3125
2020-03-18 21:26:39,14.875
2020-03-18 21:30:36,15.125
2020-03-18 21:34:34,15.3125
2020-03-18 21:38:32,15.0
2020-03-18 21:42:30,15.0625
2020-03-18 21:46:28,15.0
2020-03-18 21:50:26,14.8125
2020-03-18 21:54:23,15.1875
2020-03-18 21:58:21,15.375
2020-03-18 22:02:18,15.625
2020-03-18 22:06:15,15.4375
2020-03-18 22:10:13,15.3125
2020-03-18 22:14:12,15.1875
2020-03-18 22:18:10,15.125
2020-03-18 22:22:07,15.0625
2020-03-18 22:26:06,15.25
2020-03-18 22:30:03,15.3125
2020-03-18 22:34:01,15.5625
2020-03-18 22:37:59,15.375
2020-03-18 22:41:56,15.25
2020-03-18 22:45:55,15.4375
2020-03-18 22:49:53,15.3125
2020-03-18 22:53:50,15.1875
2020-03-18 22:57:47,15.25
2020-03-18 23:01:46,15.3125
2020-03-18 23:05:43,15.4375
2020-03-18 23:09:43,15.1875
2020-03-18 23:13:39,14.9375
2020-03-18 23:17:37,15.125
2020-03-18 23:21:35,14.8125
